(-4, 0, 603)
(-850, -1880, -894)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(0, 3, 82)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(0, 3, 82)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-850, -1880, -894)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(14272, 0, 7)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(0, 3, 82)
(-4, 0, 603)
(-4, 0, 603)
(0, 3, 82)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(14272, 0, 7)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(14272, 0, 7)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-4, 0, 603)
(-3, 0, 369)
(-245, 16, -2783)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(0, -32767, -1580)
(-3, 0, 369)
(0, -32767, -1580)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(1, 0, 20610)
(-3, 0, 369)
(-3, 0, 369)
(1, 0, 20610)
(-3, 0, 369)
(-3, 0, 369)
(1, 0, 20610)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-245, 16, -2783)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(1, 0, 20610)
(-3, 0, 369)
(0, 32767, 1266)
(-3, 0, 369)
(1, 0, 20610)
(-3, 0, 369)
(0, 32767, 1266)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(1, 0, 20610)
(-3, 0, 369)
(0, 32767, 1266)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-3, 0, 369)
(-18, -235, 323)
(1363, -320, -2434)
(9, 8, 10)
(250, 251, 252)
(306, 308, 309)
(250, 251, 252)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(290, 291, 292)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(1363, -320, -2434)
(-18, -235, 323)
(-18, -235, 323)
(1363, -320, -2434)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(290, 291, 292)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(290, 291, 292)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(1363, -320, -2434)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(-18, -235, 323)
(70, 71, 52)
(-18, -235, 323)
(290, 291, 292)
(-18, -235, 323)
(70, 71, 52)
(-18, -235, 323)
(110, 309, 781)
(128, -779, -2735)
(1992, 403, -3432)
(110, 309, 781)
(1992, 403, -3432)
(110, 309, 781)
(166, 167, 168)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(128, -779, -2735)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(110, 309, 781)
(5, 0, 983)
(-1478, 200, -5)
(5, 0, 983)
(5, 0, 983)
(2048, 0, 5)
(5, 0, 983)
(-1478, 200, -5)
(5, 0, 983)
(5, 0, 983)
(5, 0, 983)
(5, 0, 983)
(5, 0, 983)
(5, 0, 983)
(5, 0, 983)
(5, 0, 983)
(5, 0, 983)
(5, 0, 983)
(5, 0, 983)
(5, 0, 983)
(5, 0, 983)
(5, 0, 983)
(5, 0, 983)
(5, 0, 983)
(5, 0, 983)
(-182, 620, 969)
(-182, 620, 969)
(2, 772, 6162)
(2, 840, 6146)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(0, 32767, 940)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(0, 32767, 940)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(0, 32767, 940)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(0, 32767, 940)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(0, 32767, 940)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-182, 620, 969)
(-5, -150, 754)
(61, 1007, -1779)
(-951, 1003, 1472)
(1122, 1033, 1468)
(12290, 0, 0)
(-5, -150, 754)
(-5, -150, 754)
(-5, -150, 754)
(402, 0, 98)
(-5, -150, 754)
(-5, -150, 754)
(1122, 1033, 1468)
(-5, -150, 754)
(-951, 1003, 1472)
(-5, -150, 754)
(-951, 1003, 1472)
(-5, -150, 754)
(-951, 1003, 1472)
(-5, -150, 754)
(-951, 1003, 1472)
(-951, 1003, 1472)
(-5, -150, 754)
(-951, 1003, 1472)
(61, 1007, -1779)
(-5, -150, 754)
(-951, 1003, 1472)
(402, 0, 98)
(-5, -150, 754)
(-5, -150, 754)
(-5, -150, 754)
(-5, -150, 754)
(-5, -150, 754)
(-110, 1, 89)
(-5, -150, 754)
(-5, -150, 754)
(-5, -150, 754)
(-5, -150, 754)
(-5, -150, 754)
(-5, -150, 754)
(-5, -150, 754)
(402, 0, 98)
(-5, -150, 754)
(-5, -150, 754)
(-5, -150, 754)
(-5, -150, 754)
(-5, -150, 754)
(-5, -150, 754)
(-5, -150, 754)
(-110, 1, 89)
(-5, -150, 754)
(-5, -150, 754)
(-110, 1, 89)
(-5, -150, 754)
(-254, -63, 734)
(-2735, -1392, 787)
(94, 79, 78)
(132, 134, 135)
(257, 12, 12290)
(21, 22, 23)
(257, 12, 12290)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(2, 0, 12352)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(2, 0, 12352)
(-254, -63, 734)
(-2735, -1392, 787)
(-254, -63, 734)
(2, 0, 12352)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(183, 102, 187)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(183, 102, 187)
(2, 0, 12352)
(-254, -63, 734)
(-254, -63, 734)
(2, 0, 12352)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(2, 0, 12352)
(-254, -63, 734)
(-254, -63, 734)
(2, 0, 12352)
(-254, -63, 734)
(-254, -63, 734)
(2, 0, 12352)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(2, 0, 12352)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(2, 0, 12352)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(2, 0, 12352)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(2, 0, 12352)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(2, 0, 12352)
(-254, -63, 734)
(-254, -63, 734)
(2, 0, 12352)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(2, 0, 12352)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(2, 0, 12352)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(2, 0, 12352)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(40, 42, 43)
(2, 0, 12352)
(-254, -63, 734)
(-254, -63, 734)
(40, 42, 43)
(2, 0, 12352)
(-254, -63, 734)
(-254, -63, 734)
(40, 42, 43)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(2, 0, 12352)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(40, 42, 43)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(40, 42, 43)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(2, 0, 12352)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(2, 0, 12352)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(40, 42, 43)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(40, 42, 43)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(40, 42, 43)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(40, 42, 43)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(2, 0, 12352)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(2, 0, 12352)
(-254, -63, 734)
(0, 0, 28688)
(2, 0, 12352)
(-254, -63, 734)
(0, 0, 28688)
(2, 0, 12352)
(-254, -63, 734)
(-254, -63, 734)
(-254, -63, 734)
(2, 0, 12352)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(32767, 0, 0)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(32767, 0, 120)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-16372, 0, 14274)
(-1, 240, 1705)
(-1, 240, 1705)
(-16372, 0, 14274)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(-1, 240, 1705)
(0, 0, 0)
(-1, 240, 1705)
(0, 0, 0)
(-1, 240, 1705)
(0, 0, 0)
(16, 0, 2727)
(-711, 60, -951)
(16, 0, 2727)
(816, 3943, 5128)
(0, 16196, 17476)
(0, 16196, 17476)
(0, 16196, 17476)
(816, 3943, 5128)
(0, 16196, 17476)
(0, 16196, 17476)
(16, 0, 2727)
(0, 17008, 0)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(260, 980, 0)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(260, 980, 0)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(260, 980, 0)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(260, 980, 0)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(260, 980, 0)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(260, 980, 0)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(260, 980, 0)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(16, 0, 2727)
(210, -220, 974)
(-2, 1520, 579)
(6, 780, 285)
(210, -220, 974)
(210, -220, 974)
(210, -220, 974)
(7, 0, 6733)
(7, 0, 6733)
(7, 0, 6733)
(7, 0, 6733)
(7, 0, 6733)
(210, -220, 974)
(210, -220, 974)
(210, -220, 974)
(210, -220, 974)
(210, -220, 974)
(210, -220, 974)
(210, -220, 974)
(210, -220, 974)
(210, -220, 974)
(210, -220, 974)
(210, -220, 974)
(210, -220, 974)
(6, 780, 285)
(210, -220, 974)
(6, 780, 285)
(210, -220, 974)
(6, 780, 285)
(210, -220, 974)
(6, 780, 285)
(210, -220, 974)
(6, 780, 285)
(210, -220, 974)
(6, 780, 285)
(210, -220, 974)
(6, 780, 285)
(210, -220, 974)
(210, -220, 974)
(210, -220, 974)
(210, -220, 974)
(210, -220, 974)
(210, -220, 974)
(210, -220, 974)
(210, -220, 974)
(210, -220, 974)
(210, -220, 974)
(210, -220, 974)
(210, -220, 974)
(210, -220, 974)
(210, -220, 974)
(210, -220, 974)
(210, -220, 974)
(210, -220, 974)
(210, -220, 974)
(210, -220, 974)
(210, -220, 974)
(210, -220, 974)
(210, -220, 974)
(210, -220, 974)
(210, -220, 974)
(210, -220, 974)
(210, -220, 974)
(210, -220, 974)
(210, -220, 974)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(16385, 0, 4)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(22541, 0, -16383)
(-68, -160, 228)
(-68, -160, 228)
(22541, 0, -16383)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(22541, 0, -16383)
(-68, -160, 228)
(-68, -160, 228)
(22541, 0, -16383)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(22541, 0, -16383)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(-68, -160, 228)
(22541, 0, -16383)
(-68, -160, 228)
(-296, 0, -2951)
(-301, 0, -2023)
(877, -91, -1502)
(892, 85, -977)
(-105, 0, -335)
(538, 0, -1920)
(-416, -80, 39)
(1102, 120, 30)
(1487, 211, -985)
(2188, 297, -1343)
(1153, -160, -3048)
(-1287, 600, -3503)
(1061, 0, -2037)
(-296, 0, -2951)
(-296, 0, -2951)
(4, 0, 14282)
(864, 866, 867)
(896, 890, 894)
(868, 867, 839)
(826, 828, 829)
(4, 0, 12298)
(4, 0, 12298)
(4, 0, 12298)
(831, 833, 828)
(4, 0, 12298)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(-105, 0, -335)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(1102, 120, 30)
(-296, 0, -2951)
(877, -91, -1502)
(1102, 120, 30)
(-296, 0, -2951)
(877, -91, -1502)
(1102, 120, 30)
(-296, 0, -2951)
(877, -91, -1502)
(2188, 297, -1343)
(-296, 0, -2951)
(877, -91, -1502)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(877, -91, -1502)
